"cod_ibge";"ano";"nivel_escolar";"rede";"matriculas"
3535408;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1050
3535408;2019;"Ensino Fundamental - Anos Iniciais";"Particular";135
3535507;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3535507;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2358
3535507;2019;"Ensino Fundamental - Anos Iniciais";"Particular";450
3535606;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3535606;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1208
3535606;2019;"Ensino Fundamental - Anos Iniciais";"Particular";80
3535705;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3535705;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";369
3535705;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3535804;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3535804;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1152
3535804;2019;"Ensino Fundamental - Anos Iniciais";"Particular";215
3535903;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3535903;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";238
3535903;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536000;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536000;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";514
3536000;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536109;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536109;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";554
3536109;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536208;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";31
3536208;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1252
3536208;2019;"Ensino Fundamental - Anos Iniciais";"Particular";229
3536257;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536257;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";173
3536257;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536307;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536307;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1054
3536307;2019;"Ensino Fundamental - Anos Iniciais";"Particular";48
3536406;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536406;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";578
3536406;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536505;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536505;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";6099
3536505;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1623
3536570;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536570;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";120
3536570;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536604;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536604;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";487
3536604;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536703;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536703;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2497
3536703;2019;"Ensino Fundamental - Anos Iniciais";"Particular";680
3536802;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536802;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";370
3536802;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3536901;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3536901;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";150
3536901;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3537008;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537008;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1106
3537008;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3537107;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537107;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2267
3537107;2019;"Ensino Fundamental - Anos Iniciais";"Particular";387
3537156;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537156;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";185
3537156;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3537206;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537206;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";757
3537206;2019;"Ensino Fundamental - Anos Iniciais";"Particular";26
3537305;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";488
3537305;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2512
3537305;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1070
3537404;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537404;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1543
3537404;2019;"Ensino Fundamental - Anos Iniciais";"Particular";209
3537503;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537503;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";543
3537503;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3537602;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";46
3537602;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";4840
3537602;2019;"Ensino Fundamental - Anos Iniciais";"Particular";870
3537701;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537701;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";362
3537701;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3537800;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537800;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3329
3537800;2019;"Ensino Fundamental - Anos Iniciais";"Particular";247
3537909;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3537909;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2054
3537909;2019;"Ensino Fundamental - Anos Iniciais";"Particular";100
3538006;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538006;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";8880
3538006;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2080
3538105;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538105;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";801
3538105;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3538204;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538204;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";864
3538204;2019;"Ensino Fundamental - Anos Iniciais";"Particular";75
3538303;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538303;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";183
3538303;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3538501;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538501;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";549
3538501;2019;"Ensino Fundamental - Anos Iniciais";"Particular";184
3538600;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538600;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1739
3538600;2019;"Ensino Fundamental - Anos Iniciais";"Particular";155
3538709;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";2675
3538709;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";16960
3538709;2019;"Ensino Fundamental - Anos Iniciais";"Particular";6797
3538808;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538808;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1606
3538808;2019;"Ensino Fundamental - Anos Iniciais";"Particular";332
3538907;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3538907;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";971
3538907;2019;"Ensino Fundamental - Anos Iniciais";"Particular";197
3539004;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539004;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";565
3539004;2019;"Ensino Fundamental - Anos Iniciais";"Particular";91
3539103;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539103;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1465
3539103;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3539202;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539202;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1420
3539202;2019;"Ensino Fundamental - Anos Iniciais";"Particular";311
3539301;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539301;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3248
3539301;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1631
3539400;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539400;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";689
3539400;2019;"Ensino Fundamental - Anos Iniciais";"Particular";196
3539509;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539509;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2228
3539509;2019;"Ensino Fundamental - Anos Iniciais";"Particular";222
3539608;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539608;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";347
3539608;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3539707;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539707;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";238
3539707;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3539806;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3539806;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";8700
3539806;2019;"Ensino Fundamental - Anos Iniciais";"Particular";586
3539905;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";278
3539905;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";79
3539905;2019;"Ensino Fundamental - Anos Iniciais";"Particular";28
3540002;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540002;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1004
3540002;2019;"Ensino Fundamental - Anos Iniciais";"Particular";330
3540101;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540101;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";197
3540101;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540200;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540200;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2530
3540200;2019;"Ensino Fundamental - Anos Iniciais";"Particular";319
3540259;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540259;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";298
3540259;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540309;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540309;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";184
3540309;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540408;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540408;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";296
3540408;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540507;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540507;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";558
3540507;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540606;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540606;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3086
3540606;2019;"Ensino Fundamental - Anos Iniciais";"Particular";609
3540705;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540705;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2877
3540705;2019;"Ensino Fundamental - Anos Iniciais";"Particular";698
3540754;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540754;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1179
3540754;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540804;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540804;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1010
3540804;2019;"Ensino Fundamental - Anos Iniciais";"Particular";118
3540853;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540853;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";86
3540853;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3540903;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3540903;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1062
3540903;2019;"Ensino Fundamental - Anos Iniciais";"Particular";149
3541000;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";7
3541000;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";22080
3541000;2019;"Ensino Fundamental - Anos Iniciais";"Particular";3446
3541059;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541059;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";479
3541059;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3541109;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";263
3541109;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";0
3541109;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3541208;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541208;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";461
3541208;2019;"Ensino Fundamental - Anos Iniciais";"Particular";239
3541307;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";1183
3541307;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";789
3541307;2019;"Ensino Fundamental - Anos Iniciais";"Particular";572
3541406;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541406;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";9440
3541406;2019;"Ensino Fundamental - Anos Iniciais";"Particular";4040
3541505;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541505;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1607
3541505;2019;"Ensino Fundamental - Anos Iniciais";"Particular";545
3541604;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";717
3541604;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1440
3541604;2019;"Ensino Fundamental - Anos Iniciais";"Particular";293
3541653;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541653;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";351
3541653;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3541703;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541703;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";749
3541703;2019;"Ensino Fundamental - Anos Iniciais";"Particular";229
3541802;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541802;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";252
3541802;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3541901;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3541901;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";654
3541901;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542008;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542008;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";407
3542008;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542107;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542107;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";632
3542107;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542206;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";54
3542206;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1669
3542206;2019;"Ensino Fundamental - Anos Iniciais";"Particular";256
3542305;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542305;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";276
3542305;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542404;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542404;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";927
3542404;2019;"Ensino Fundamental - Anos Iniciais";"Particular";396
3542503;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542503;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";346
3542503;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542602;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";10
3542602;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";3398
3542602;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1049
3542701;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542701;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";564
3542701;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542800;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542800;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";261
3542800;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3542909;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3542909;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";797
3542909;2019;"Ensino Fundamental - Anos Iniciais";"Particular";118
3543006;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543006;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";1404
3543006;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543105;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543105;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";402
3543105;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543204;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543204;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";300
3543204;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543238;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543238;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";100
3543238;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543253;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543253;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";588
3543253;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543303;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";4069
3543303;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2234
3543303;2019;"Ensino Fundamental - Anos Iniciais";"Particular";1906
3543402;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";15718
3543402;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";12359
3543402;2019;"Ensino Fundamental - Anos Iniciais";"Particular";14198
3543501;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";49
3543501;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";355
3543501;2019;"Ensino Fundamental - Anos Iniciais";"Particular";18
3543600;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543600;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";247
3543600;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543709;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3543709;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";615
3543709;2019;"Ensino Fundamental - Anos Iniciais";"Particular";71
3543808;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";422
3543808;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";115
3543808;2019;"Ensino Fundamental - Anos Iniciais";"Particular";0
3543907;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";192
3543907;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";9668
3543907;2019;"Ensino Fundamental - Anos Iniciais";"Particular";2984
3544004;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";0
3544004;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";2167
3544004;2019;"Ensino Fundamental - Anos Iniciais";"Particular";135
3544103;2019;"Ensino Fundamental - Anos Iniciais";"Estadual";2502
3544103;2019;"Ensino Fundamental - Anos Iniciais";"Municipal";0
3544103;2019;"Ensino Fundamental - Anos Iniciais";"Particular";87
